Cycle,Step,Avg Density,Avg Potential
4,10,-0.0001512980774179843,0.05129413075964163
4,11,-0.00013442750394150238,0.02526318559545749
4,12,-0.0001647421735534424,0.061990394484667144
4,13,-0.0001449972043030653,0.10771311311838264
4,14,-0.00014601978581840213,0.10668602687112408
4,15,-0.0001549458717036507,0.10614351606525023
4,16,-0.00011656694626482891,0.10457707207678507
4,17,-0.0001141567031948344,0.1038181965786707
4,18,-0.0001732762693904177,0.10337059427375987
4,19,-0.00016806368898324847,0.12032343201427706
4,20,-0.00018031592607320376,0.11896171014991841
4,21,0.004923435340681634,0.037022693636524995
4,22,0.0048745694771309914,0.042125789234535624
4,23,0.0048298222886320255,0.04189216051450055
4,24,0.024468662397988363,-0.0528908574565906
4,25,0.02415293958299606,-0.05180078872931146
4,26,0.023915767392821377,-0.03796215812203388
4,27,0.02370391696895895,0.0035837996785150344
4,28,0.023458438648011556,0.03778945586210666
4,29,0.023196758343500445,0.03748187724839841
4,30,0.02295424088784249,0.03729578049873232
4,31,0.022782449586598804,0.04127155144936073
4,32,0.0225559853910558,0.05716396186018234
4,33,0.022343709847027587,0.056942836121727444
4,34,0.022102226917295575,0.0562481144427356
4,35,0.022146757973752054,-0.014028196179799148
4,36,0.021915635536987336,-0.014384570796514465
4,37,0.021672494087097958,-0.014112276068813497
4,38,0.021476371865014332,-0.014235878952772472
4,39,0.021285175162844554,-0.014872985462658098
4,40,0.021059728773178875,0.03469254138475285
4,41,0.020911799613645157,0.03368356623916039
4,42,0.020699467766401268,0.03355418749637255
4,43,0.020500713684720662,0.08161961188714027
4,44,0.020264966115287924,0.08090447162250378
4,45,0.020072193767555115,0.07973579511375155
4,46,0.019909537174645872,0.07844277720397408
4,47,0.019693489616710823,0.12533035721641994
4,48,0.019501177740695822,0.12372556838120267
4,49,0.019325331890082995,0.12203980537350267
4,50,0.0191179563370384,0.16613627596161648
4,51,0.018914385366061503,0.17572143876894064
4,52,0.018720009326227936,0.17418645096480395
4,53,0.018542640448746782,0.1727652387783017
4,54,0.01836722295541384,0.2141440620338455
4,55,0.018202720848799075,0.21217587944506183
4,56,0.018039701817179985,0.20992005128557112
4,57,0.01783527432886074,0.2538294980894802
4,58,0.01766074281803724,0.251062698248597
4,59,0.017465819148475406,0.2485175894860071
4,60,0.01729892983780644,0.24587871651419352
4,61,0.017126162480830848,0.291791885382336
4,62,0.016941021652302914,0.28909047013361977
4,63,0.016792555917989067,0.28609241867939883
4,64,0.02133429368452977,0.2168781342841453
4,65,0.021131051195167165,0.21464033572708754
4,66,0.020943858365314247,0.21238913567829254
4,67,0.020786221368099076,0.2182346836014999
4,68,0.020808370680930773,0.14736043619513495
4,69,0.020576964761211694,0.14592616591076807
4,70,0.020412060896787473,0.14384930315363975
4,71,0.020232822727196807,0.14229176256061987
4,72,0.020074351687651794,0.08068044760902804
4,73,0.019863266457730257,0.07992871749129819
4,74,0.01960557087764227,0.07962243348469572
4,75,0.01946314411678593,0.07868482054633462
4,76,0.019275450451700423,0.13097534878682998
4,77,0.019062527289753526,0.17946830932441563
4,78,0.01888622085376356,0.22555205894485136
4,79,0.018680671976580056,0.22315858726903712
4,80,0.01852049455677771,0.22076004020990936
4,81,0.018310650575671723,0.21862085429406722
4,82,0.018177913286599907,0.15974688030104972
4,83,0.017976278416420105,0.15788494817911453
4,84,0.017804030962136057,0.11691949313721126
4,85,0.017619967268694556,0.11583522305087471
4,86,0.017474511705409028,0.1139875939463252
4,87,0.017296330479281016,0.11288634706519927
4,88,0.020310976850809757,0.03234300956289321
4,89,0.020091690976267906,0.06456329807402941
4,90,0.019903462081501882,0.08920638148893162
4,91,0.019732738151008847,0.08786740799571485
4,92,0.0195248132768933,0.086944943944322
4,93,0.01931176642889401,0.08610242469425175
4,94,0.019144251713090213,0.07297995979635226
4,95,0.01895519691795362,0.14363049624028268
4,96,0.01879310460084047,0.14217875059817048
4,97,0.01859668553182395,0.14115369528483324
4,98,0.018435851194508187,0.13218244645194874
4,99,0.028148410954042993,0.043062444754283905
4,100,0.027876310255464463,0.04218136767555823
4,101,0.027597836952826253,0.09008748808482359
4,102,0.027346541019840978,0.08901114480305955
4,103,0.02704238100665315,0.11227336182587583
4,104,0.026759467709553134,0.13942507906896587
4,105,0.026511196736149892,0.13823576908323582
4,106,0.026248883959623794,0.13712399792397167
4,107,0.025959483438729,0.17752739765293202
4,108,0.02567960505083706,0.17585439838902728
4,109,0.02542668313058865,0.17393616514949328
4,110,0.025170874075054056,0.17273107518306982
4,111,0.04385996249273804,0.12608298587043473
4,112,0.043422520583175125,0.12507101211410673
4,113,0.042995832442611764,0.1495919142225966
4,114,0.04256607381520576,0.14318431385548466
4,115,0.04211098840389565,0.14212375129132454
4,116,0.04171641832229381,0.1411253939922117
4,117,0.04127547873036415,0.13978103727090085
4,118,0.04088965425870971,0.138081196026754
4,119,0.04045877344258933,0.13725642273602323
4,120,0.04003020010159352,0.13571153624248952
4,121,0.03961579166691792,0.1343882144208947
4,122,0.03926248076081101,0.13234308340169076
4,123,0.038853699091408275,0.13109805607918534
4,124,0.03852282480403119,0.16233881169683417
4,125,0.03809252383126854,0.10365807250022605
4,126,0.03766771459770428,0.10277872106400399
4,127,0.03733315742445961,0.10180294305403376
4,128,0.052208415970232874,0.00908322632410008
4,129,0.051658077778353434,0.009023690690793396
4,130,0.05113609795309684,0.00867186953874087
4,131,0.05062666502737734,0.10165586542038643
4,132,0.050126636110483874,0.1009779942972818
4,133,0.04967371917222914,0.09911053338417511
4,134,0.04919555620885953,0.09801561376745488
4,135,0.0487473045474761,0.09659805721328846
4,136,0.04823372477826691,0.11932253557147121
4,137,0.04773462139489928,0.11814360757439352
4,138,0.04724414381678925,0.11291417485624472
4,139,0.04679713245934398,0.11155518940955467
4,140,0.04624858339792758,0.14725295807863167
4,141,0.04580596813333709,0.20395997042457878
4,142,0.045366239457722626,0.1453682708955431
4,143,0.04494338613936992,0.14376346028503822
4,144,0.04449188147771298,0.14260883932028157
4,145,0.04406696927651478,0.14110515751609623
4,146,0.04362001787636038,0.13984397493246875
4,147,0.04320634124146496,0.1382058345928977
4,148,0.042766233499542394,0.13690757314645902
4,149,0.04236550018650238,0.22428131007411828
4,150,0.04193518327369358,0.22163013793388472
4,151,0.04155232989117688,0.21878776169836336
4,152,0.04115416086147693,0.21695079114356078
4,153,0.040717684027531946,0.21490696216075436
4,154,0.04046000710393172,0.16485519482093747
4,155,0.040036929515757574,0.1912884283971024
4,156,0.03960053225290301,0.18949105146648992
4,157,0.03918861349530059,0.18722958324483782
4,158,0.038799794498918405,0.18535160529858036
4,159,0.03838267600436954,0.18369594081577348
4,160,0.038012729626908076,0.19657055355807843
4,161,0.037611263731320725,0.19455333406772088
4,162,0.03719316617758295,0.2811191475015611
4,163,0.03678256523810963,0.29333634721638374
4,164,0.036433307142745654,0.29055381214181664
4,165,0.03607319297718163,0.2879625435949934
4,166,0.03573954669512884,0.32523761890298625
4,167,0.03538792045864701,0.43943098232315675
4,168,0.035034530859046134,0.4355144900896333
4,169,0.034680851558425325,0.4316007104826851
4,170,0.034317787515308174,0.4273654740526522
4,171,0.03397543148353451,0.42287351717336663
4,172,0.03372638552150541,0.4008484333730724
4,173,0.03339129621595795,0.3971418273569506
4,174,0.033069301669050644,0.3925458456712456
4,175,0.052230084447929634,0.339540199553167
4,176,0.051726224883659175,0.37559928140422943
4,177,0.051199389460392944,0.3715831945543597
4,178,0.050685919896757387,0.3680627161305755
4,179,0.0501872761476903,0.36410684757831957
4,180,0.04969139134783637,0.3606404991832446
4,181,0.049236961160442114,0.3564535866755517
4,182,0.048770352862846575,0.38170978530384814
4,183,0.048296862983706744,0.42291967733532115
4,184,0.047798495644881325,0.43645405907024365
4,185,0.047317605966150936,0.43597353396710636
4,186,0.04686479520754374,0.4317281774734074
4,187,0.046381719081416306,0.4274519915394906
4,188,0.04588907283457731,0.42331461651904256
4,189,0.04573841524035818,0.3488731617615704
4,190,0.04529366591637,0.34478171312223294
4,191,0.0448096904410108,0.3655124043439314
4,192,0.06381157681971271,0.26794418822352406
4,193,0.06319849343387741,0.2651247003259537
4,194,0.0626054844623728,0.2737490839883012
4,195,0.061986168482220216,0.2712093459480942
4,196,0.06137056632991599,0.2798031462699912
4,197,0.06076358169081384,0.2772238066006456
4,198,0.060427342945407844,0.20527983197069738
4,199,0.05981231706001067,0.20372567522925697
5,0,-1.220879279454386e-05,0.013977486069187941
5,1,3.4748091817440275e-05,0.01295942566521424
5,2,4.6460751362155896e-05,0.012749959120625707
5,3,5.077275510309231e-05,0.01193634099036444
5,4,4.780755267303659e-05,0.023365317055858932
5,5,8.918508447509044e-05,0.02285674834977428
5,6,0.00011390430611987237,0.06014439868874421
5,7,0.00013084465070697357,0.07306527455313132
5,8,0.00013010199203858293,0.015628326704633086
5,9,0.00011604676315488607,0.01530179230168055
5,10,0.00010757617611372109,0.017196464762850666
5,11,9.847642090767496e-05,0.017402216827369074
5,12,8.773494451357568e-05,0.01682890313768029
5,13,6.167124868260646e-05,0.016596551508776355
5,14,4.852380684634727e-05,0.016897412839775607
5,15,5.031465017603669e-05,-0.030503800027104566
5,16,7.561054623217024e-05,-0.03017367445276281
5,17,3.523370643415502e-05,-0.03521065686667132
5,18,4.2156803925231765e-05,-0.03518553495623852
5,19,3.060178335165687e-05,0.009227255587129016
5,20,3.217372734661314e-05,0.05183071658974009
5,21,6.6959830353057e-05,0.09419832471697133
5,22,4.513109695766038e-05,0.09372857900231978
5,23,-1.7737796136379867e-05,0.09361393066070907
5,24,-3.655925449277757e-05,0.09301682990505418
5,25,-3.4010113835909186e-05,0.09200056513800886
5,26,-1.8812096700289278e-05,0.1498573360623169
5,27,6.198508898315548e-06,0.1484059314872766
5,28,-3.213622997637973e-07,0.1466623430591223
5,29,-3.669757107995953e-05,0.14537760893744264
5,30,0.00011766117294649068,0.07631121063767947
5,31,0.00012693943517249826,0.07573575146736251
5,32,0.00013153539801960524,0.07506494463273247
5,33,0.019270328417234805,-0.019399366746907593
5,34,0.02776028122644779,-0.10610931059188294
5,35,0.02750459721885992,-0.09249654115147202
5,36,0.027209451505355708,-0.0672130849121805
5,37,0.026950222934675156,-0.03418662376408543
5,38,0.026685933386569886,-0.03375960385093066
5,39,0.026420269353641335,-0.07619068930054562
5,40,0.026141819034211637,-0.10862239678807606
5,41,0.025885568377335532,-0.10760062931305103
5,42,0.025609494285011487,-0.0765592226678849
5,43,0.02538470305670612,-0.07630885385918457
5,44,0.025163687498217024,-0.07549781799899158
5,45,0.024937344093279145,-0.031104423708586237
5,46,0.02470261635274941,-0.007591547452029085
5,47,0.024442484520448407,-0.007635970430366762
5,48,0.024155393411434224,0.024678635358740902
5,49,0.023858981897165673,0.054145071851866206
5,50,0.02362719733437872,-0.003962341137509318
5,51,0.02339068042521459,-0.0037935229619838196
5,52,0.02313600727137058,-0.0035925206327036274
5,53,0.022951222992878724,0.011510338942394255
5,54,0.02272940350216292,-0.00363880020555013
5,55,0.02248673111622343,-0.0034585651600152756
5,56,0.022311079997769885,-0.003639171631122151
5,57,0.022072304427002414,-0.0034073720844410293
5,58,0.021819216277266608,-0.048937489845085946
5,59,0.02162935179085592,-0.04859353002164005
5,60,0.03609510253169917,-0.11734652161759287
5,61,0.0357528628367703,-0.11634912110095244
5,62,0.03538278277896399,-0.134036897190151
5,63,0.03498757827021855,-0.1323647445391392
5,64,0.03463647444887374,-0.1131354305533678
5,65,0.03430682349990398,-0.11219676350704433
5,66,0.03399856039471297,-0.07097893258572335
5,67,0.03362669514191238,-0.09418831921295237
5,68,0.03332858584232777,-0.09351949168501708
5,69,0.03301595746238914,-0.09308474949284454
5,70,0.03272594616664003,-0.0926352425702342
5,71,0.03238323060437585,-0.09129621181599482
5,72,0.0320600729996765,-0.07073157855965378
5,73,0.03170902683146654,-0.06958781181446855
5,74,0.03141188202147699,0.007747316153877276
5,75,0.03113540366351361,0.007991574238156357
5,76,0.030872788412031477,0.007299296781624276
5,77,0.030583567899144744,0.007170549153874689
5,78,0.030314060896525247,0.006904075619980243
5,79,0.029995444895163727,0.006705564963280064
5,80,0.029721234285438464,0.03241763837831707
5,81,0.02940314347973868,0.0323323784310465
5,82,0.029127956773765014,0.032444088242912145
5,83,0.02887897115467502,0.03208812672395728
5,84,0.028571327730169203,0.032102418892330065
5,85,0.0282767779967027,0.054858836527192256
5,86,0.047679818836643476,-0.03928406144228949
5,87,0.04719993035208603,-0.03882441493316044
5,88,0.04673058573684684,-0.0384516632552549
5,89,0.04628617782148644,0.00524477579693336
5,90,0.045822303207686585,0.004808436293534779
5,91,0.04536393745668948,0.02328352379788834
5,92,0.04487143754485701,0.1138569904844143
5,93,0.04445099848628912,0.09713599643219578
5,94,0.04400942620250257,0.12075877234814258
5,95,0.04362912552703237,0.10901742318619378
5,96,0.04319088175837333,0.06890867229699471
5,97,0.04276601100178855,0.06804273339312888
5,98,0.04233978051239165,0.06811237440280254
5,99,0.04189479438383802,0.06707312757540707
5,100,0.041520365525199165,0.09390023702759542
5,101,0.04112259665672288,0.09282248968329279
5,102,0.04069924673426743,0.091870080356902
5,103,0.040304380978330605,0.12945189680897973
5,104,0.03981425800977305,0.12927233439362756
5,105,0.039379857053627586,0.12837226863796397
5,106,0.03894083573167297,0.13576904899712675
5,107,0.038578217786845906,0.09396984664596471
5,108,0.0382499505828624,0.13801745112229352
5,109,0.037911425747962794,0.15228709037700255
5,110,0.037575322529867304,0.150411428408091
5,111,0.03719033497822914,0.14872600387112966
5,112,0.03682118635867081,0.20501047247534804
5,113,0.03638612319224629,0.20371473322213288
5,114,0.03600573392602443,0.20152435798195079
5,115,0.035646492840529925,0.1991968618936199
5,116,0.035319960300490366,0.197392905251019
5,117,0.034989104632531784,0.22721837732106115
5,118,0.03464721976245541,0.22472013162831422
5,119,0.03427084033092263,0.22266653850724852
5,120,0.033978711953372265,0.26916850993600083
5,121,0.03366123905704837,0.2662361100557429
5,122,0.0333695415817775,0.2777322125884345
5,123,0.03304178059854464,0.2752690217325539
5,124,0.03273166569110756,0.3318712283818861
5,125,0.032411609485778384,0.32842750185367203
5,126,0.03206161324343047,0.32490257585371113
5,127,0.03178508565193365,0.3215384499887844
5,128,0.0314530269208677,0.31821702697151666
5,129,0.031154253184833183,0.3145350781407758
5,130,0.03088020233549859,0.3480709698600951
5,131,0.03054380400791228,0.38373990743532077
5,132,0.03019709004814222,0.3802097585686246
5,133,0.029896755713335367,0.3764815910861848
5,134,0.029635035448711648,0.3722308707192061
5,135,0.02931555112821667,0.36866753160624394
5,136,0.02901851351545857,0.3649543354327018
5,137,0.028774283303624568,0.39196068220683067
5,138,0.028464044884234426,0.3880612839305725
5,139,0.028170583777738203,0.38443930848910224
5,140,0.027890347534174992,0.3802318215247636
5,141,0.027636906688756627,0.38097956227195684
5,142,0.027370548530364712,0.376975884353722
5,143,0.027075427713827586,0.37286440185855785
5,144,0.02684190289831305,0.36902114712084566
5,145,0.026621838872393097,0.36850845019761014
5,146,0.026356121551221752,0.34118547692718004
5,147,0.026068266812319885,0.33822226520825577
5,148,0.025828420539165602,0.3288821090449161
5,149,0.025548619373419422,0.325777893342076
5,150,0.025310112623475836,0.3225627561391223
5,151,0.025073951766225313,0.3590053989227536
5,152,0.0248446084569912,0.35493030588542207
5,153,0.02457246825523498,0.3515243295927877
5,154,0.02435516783282403,0.34765816783022363
5,155,0.024078318350966958,0.33805092289361444
5,156,0.023815327438948614,0.3343975080727938
5,157,0.023539002178380775,0.35965054575817146
5,158,0.02335156729842387,0.2923803250664869
5,159,0.023107474737219677,0.31542765422288904
5,160,0.022890220434631563,0.3117002744236469
5,161,0.022670560933549376,0.30880302451687747
5,162,0.022452585758269503,0.30521095768675205
5,163,0.02224853741570421,0.3021624478460611
5,164,0.02197266978219017,0.29894667379079387
5,165,0.02178851041194287,0.2960037733387673
5,166,0.02153858933294334,0.29287482255636155
5,167,0.021283893195455254,0.29036660070507736
5,168,0.021104792070038816,0.3292050228323043
5,169,0.02088314951088461,0.3260279380143236
5,170,0.02070568513918115,0.29433603957939625
5,171,0.02453562839829628,0.20914029211223298
5,172,0.024293795438952676,0.20702852164036795
5,173,0.024021663189397736,0.20497338545791707
5,174,0.023784628788018725,0.20290119782463686
5,175,0.023538789265269162,0.20115685197625577
5,176,0.0232893475305148,0.19907359002787345
5,177,0.023101646898366336,0.21270221329971448
5,178,0.02287458312463956,0.21100042376142694
5,179,0.02261758517147428,0.20932054589881072
5,180,0.02312684717137863,0.06695820186163773
5,181,0.022899030544302923,0.022875189436308944
5,182,0.022637780102157883,0.11433013237972701
5,183,0.04355205685496081,-0.05735733631219313
5,184,0.04310238906197454,-0.08529076901622527
5,185,0.042710083978335575,-0.08682593714230447
5,186,0.04227481228506437,-0.08562193093798175
5,187,0.04187568238244882,-0.0848337292404088
5,188,0.04149870124734066,-0.07619820736486353
5,189,0.041102027568635104,-0.07558193100149758
5,190,0.040679190137795126,-0.07512289350635502
5,191,0.04030838075898208,-0.07446979183816298
5,192,0.03991834044998316,0.018221057987663908
5,193,0.039509812873107605,0.03814865219776309
5,194,0.03911897323287876,0.08710073023427377
5,195,0.03874411212884641,0.0855834513872486
5,196,0.038293773920602056,0.08504062373912039
5,197,0.03791830378198317,0.0838636801844467
5,198,0.03756423908259081,0.08280671096097089
5,199,0.037181384904041256,0.12131893403502617
6,0,4.051577532695357e-05,0.03911034891695719
6,1,9.240978578156953e-06,0.03924245460274249
6,2,2.507072598399209e-05,0.038273596972435056
6,3,1.3885045714198167e-05,0.08594919643650861
6,4,5.565490277417988e-05,0.08463861686189415
6,5,6.243735260249423e-05,0.08356864018790114
6,6,6.227435998964293e-05,0.08244194487953205
6,7,7.34656396687677e-05,0.08137529920463557
6,8,8.866929410395168e-05,0.08089584946250768
6,9,0.00011379161520996722,0.08173039310211905
6,10,0.00013687809016846387,0.0810020753581866
6,11,0.018369629990923255,0.008026964572877007
6,12,0.018210365735686105,0.008300306209166664
6,13,0.01803772870022653,0.008058314836720815
6,14,0.01786515769471147,0.007843689116091568
6,15,0.01770452713345468,0.05066845421075589
6,16,0.017476853556040232,0.05047853768638062
6,17,0.017314598931483658,0.04984988894385778
6,18,0.017139442114809406,0.11585275389497643
6,19,0.017044148734783347,0.11436722118398704
6,20,0.01684497874542456,0.11358827390071635
6,21,0.01663385477434626,0.13524115313880514
6,22,0.01655863193500874,0.0721088955994353
6,23,0.016381153636403335,0.0714782264107656
6,24,0.016255320184550177,0.07096125155586554
6,25,0.01612481234228108,0.13519102911641806
6,26,0.015921311505373795,0.13420087124674232
6,27,0.015763074224892717,0.13272939387612218
6,28,0.015585619539657163,0.13173295162393162
6,29,0.01541822706604282,0.16358633997456973
6,30,0.015306376174409747,0.16109252482514452
6,31,0.015163683359928952,0.1594898519538615
6,32,0.014949705135584912,0.15763903009342561
6,33,0.03459050012249717,0.06167395999485212
6,34,0.034238699795051175,0.06116282970448417
6,35,0.0339072600186855,0.06017169061932581
6,36,0.03352392856525983,0.059756412411714845
6,37,0.033176510361192554,0.058931339847524855
6,38,0.03286104866204666,-0.00021289533391386558
6,39,0.03251906688328407,0.04975244193197114
6,40,0.03214654756969023,0.014166499006909777
6,41,0.03184512987458927,0.013495812591637046
6,42,0.0315127927071934,0.01289836904206191
6,43,0.031180998927083477,0.013194301332081803
6,44,0.030848785285850396,0.013401102205775747
6,45,0.030514542692463946,0.013465608912974329
6,46,0.030209218590347878,0.013523138691339899
6,47,0.029881179292158604,0.013815988036674096
6,48,0.029559840218631755,0.013451737318625333
6,49,0.029300838227555887,0.013227911208119685
6,50,0.02904857370277785,0.01289205269173798
6,51,0.028741961658080642,0.013140749242622976
6,52,0.028439858478073655,0.01356639314879869
6,53,0.028132971571309815,0.013696906041784002
6,54,0.02784578022724036,0.013615079035706946
6,55,0.027542058375124592,0.013370555827935154
6,56,0.027596864791901675,-0.011999251418082668
6,57,0.027320795124140252,0.0029319365424575056
6,58,0.027063953858380653,0.0026096663665954867
6,59,0.02675606506058577,0.002772840728702722
6,60,0.026532393531875677,0.002224363248595998
6,61,0.026262436278679354,0.002354897922640417
6,62,0.02598674520688289,0.002483776710385008
6,63,0.025706341948020142,-0.04075466263265529
6,64,0.025436710401343692,-0.040490783765443725
6,65,0.025198599994494416,0.008346093644997082
6,66,0.024908303083594503,0.00876255218623044
6,67,0.02472418230228357,0.07208127504637593
6,68,0.02445560980186265,0.11244424303692385
6,69,0.02422015384146514,0.11175123324819614
6,70,0.023977382748029984,0.1107078868011682
6,71,0.023764111132052623,0.10912800043964671
6,72,0.023623997600966624,0.041118116723035024
6,73,0.0234033898855154,0.040450647661453364
6,74,0.023188516953669296,0.04013174062835618
6,75,0.022929897105408308,0.08615144673614403
6,76,0.022723741054074806,0.08498857868345217
6,77,0.0224728070033246,0.0903652306281106
6,78,0.022263770252917918,0.11874573901309353
6,79,0.0220622593355435,0.11693449291472917
6,80,0.02183515692749948,0.11575701468341368
6,81,0.02160083541630537,0.11452162888484069
6,82,0.02138447001057789,0.11313824639428242
6,83,0.021141430759000997,0.10468512460456289
6,84,0.02088762645583612,0.1417248909684128
6,85,0.020717718262641738,0.18518481911306325
6,86,0.02055968847041146,0.1830181196981687
6,87,0.02035405945387711,0.2004110265659908
6,88,0.020173635689792736,0.15588829797062065
6,89,0.022391553218666163,0.07489581519858098
6,90,0.022153435534347444,0.07454575385613407
6,91,0.021907369499743496,0.07446081572053002
6,92,0.02173373315884628,0.07340539686056113
6,93,0.033866417668817615,-0.01669056724172468
6,94,0.033493567862108366,-0.0032275329394872293
6,95,0.03312171347634814,-0.0027752116632353274
6,96,0.03275843335421312,-0.0010931961600775496
6,97,0.032479913452565005,-0.008282506578545708
6,98,0.032173825298740494,0.023467328532989228
6,99,0.03191177564180079,0.022516081916063305
6,100,0.03159392236568078,0.015391114781622514
6,101,0.03131042859460062,0.05221315631788288
6,102,0.030977571924402467,0.11820898365949901
6,103,0.030724557660257966,0.11686226110963271
6,104,0.03040202746535626,0.11572963468656094
6,105,0.03008140560471591,0.1148513647000532
6,106,0.029765690852839158,0.11371741725433573
6,107,0.029466685727099158,0.13255669608827114
6,108,0.029152345477531316,0.1311878985837961
6,109,0.028868004817424305,0.12980272525817876
6,110,0.0285743214381033,0.12846229989843172
6,111,0.028256127672467678,0.12769549527325902
6,112,0.02793500391114348,0.12659642815034444
6,113,0.02769640180245944,0.12487610985899833
6,114,0.027429125926141523,0.12345227707319315
6,115,0.027179529109095612,0.15979888491263744
6,116,0.026903487841080695,0.16843044351824285
6,117,0.02663209953580819,0.19885844657572324
6,118,0.026401833477793873,0.1744750633006214
6,119,0.026128594028251947,0.17305885683178532
6,120,0.025887236860830283,0.15376856687389862
6,121,0.025630822971866488,0.1989565167155643
6,122,0.025410883188719202,0.19684380787769062
6,123,0.025160157675778918,0.1949916799932257
6,124,0.024886573050712353,0.19304600991516746
6,125,0.02463087016239769,0.2286280580045534
6,126,0.024384468149628587,0.22615710271774525
6,127,0.024136469946241686,0.27346385053703237
6,128,0.023891104795318023,0.27073655140826447
6,129,0.023686269976167226,0.3109608420810296
6,130,0.023459093062416638,0.30759222021849725
6,131,0.02319254559691621,0.3531791429188715
6,132,0.022963271705366647,0.349626364973249
6,133,0.022714796951379408,0.34622088343673585
6,134,0.03760516158370493,0.2896728962480285
6,135,0.03721028141296977,0.2873305942908355
6,136,0.046303442216317166,0.19624549612423728
6,137,0.0624229286872697,0.10152733142632267
6,138,0.06179368755564495,0.12760402011597383
6,139,0.06116452311596987,0.1440194992482239
6,140,0.06055875242663377,0.14219346855574294
6,141,0.05994142596231676,0.14055360938236564
6,142,0.059354576502578,0.1389112663643781
6,143,0.05875024060068687,0.12298071027093202
6,144,0.05815507666331759,0.19644316697417466
6,145,0.05755781621060585,0.1945563743392874
6,146,0.05696107231844338,0.18992530199174257
6,147,0.056367423169791146,0.22442947938745228
6,148,0.05577947905735324,0.22239009787421615
6,149,0.05523199676474244,0.22038296286863387
6,150,0.054661502924156585,0.2181071256089392
6,151,0.05408184180136299,0.21603633580623915
6,152,0.053582955504510456,0.210942700958909
6,153,0.05303050141657249,0.20874370063248998
6,154,0.05247347653175728,0.20733051088182877
6,155,0.05196043358633344,0.19641663885188285
6,156,0.0514195173737743,0.19460208216955488
6,157,0.05089894728073116,0.19250635603552513
6,158,0.05035707871660341,0.19080154884263947
6,159,0.049860241538787965,0.17700006902327195
6,160,0.04937514107404595,0.1952181798565511
6,161,0.04889053840876717,0.1931871174584449
6,162,0.048399940046452206,0.1908837364335641
6,163,0.04792854665263548,0.18889166337537514
6,164,0.0474530792037308,0.18733860923698248
6,165,0.046976996242310665,0.21824419609954482
6,166,0.04653499560337867,0.21589896673786374
6,167,0.04608642865000996,0.21352680892633327
6,168,0.04564345313673966,0.24406231984313922
6,169,0.04518860448121989,0.24156589858873084
6,170,0.04475818322050845,0.2261169629465032
6,171,0.04432500042798741,0.2659670465592886
6,172,0.04385989844329541,0.2506346791608942
6,173,0.04343432596038054,0.18759996341284982
6,174,0.04303717675936903,0.18017494688610536
6,175,0.042614899399763366,0.1782003582968842
6,176,0.04214385152325707,0.18211693219865444
6,177,0.04174570373049179,0.21158790041912143
6,178,0.04126905560966504,0.21014334245705157
6,179,0.040816717565339417,0.20844634094093564
6,180,0.04040864951420937,0.20614991537456745
6,181,0.03999515646615589,0.20419040014476206
6,182,0.03961753991959602,0.2019028818547611
6,183,0.039226027431668975,0.19985952098950882
6,184,0.03883585664695875,0.19832726400615217
6,185,0.03843514827602345,0.19658651038846603
6,186,0.03803778732802782,0.19473810425506194
6,187,0.03764774659378697,0.19314488301111435
6,188,0.03726835742029323,0.1912863147921204
6,189,0.036915602829952904,0.13053505831049753
6,190,0.036542664446626405,0.1297737296338095
6,191,0.03617470173906767,0.128091021899858
6,192,0.03581856323236921,0.17640228936579272
6,193,0.035459355946357865,0.11563208805605252
6,194,0.03507053390582618,0.11495036263932926
6,195,0.03477622547243718,0.05271025907918307
6,196,0.03439383947135472,0.05265750039871102
6,197,0.03518999367391798,-0.022962498227860118
6,198,0.03481414104529292,-0.022147641696440873
6,199,0.034451320190825904,-0.02170972339492805
7,0,-1.4114270523434773e-05,-0.017245661179133134
7,1,-1.1471731876463492e-05,-0.01653869673775535
7,2,-5.217436409823814e-06,0.026323532231936748
7,3,-2.5958179571185983e-05,0.13205795102003837
7,4,-4.32596119446364e-05,0.15353554873805433
7,5,-6.316745821964064e-05,0.1519584332328734
7,6,-4.904825696061918e-05,0.1373487707350255
7,7,-4.969259622702365e-05,0.13634631066388966
7,8,-3.7162770171572196e-05,0.13518996958536827
7,9,-3.071519034787008e-05,0.18344894045006632
7,10,-1.1898346971446597e-05,0.18154764640149254
7,11,-3.517924050015359e-06,0.18022151796978667
7,12,-5.279008986767833e-05,0.22485397786659533
7,13,-1.7427883225925313e-05,0.22229878752283955
7,14,-4.956206341181113e-05,0.2671425130214101
7,15,-6.031235992150974e-05,0.2648560971777378
7,16,-2.4156892586669673e-05,0.26189301706981366
7,17,2.953509575541562e-05,0.20767386425629097
7,18,1.3135512433747327e-05,0.20556844293139687
7,19,4.977825538227211e-05,0.2033895337127641
7,20,2.746887544578508e-05,0.2018934562440392
7,21,6.610872319697695e-05,0.19938450210198322
7,22,7.177513698130467e-05,0.1972337011471043
7,23,9.413184823894757e-05,0.19521055386953412
7,24,6.03364878975005e-05,0.1933144928580645
7,25,6.075532015974626e-05,0.19129641270718634
7,26,7.16588113448641e-05,0.18919312338777267
7,27,4.940538106660606e-05,0.1868307735838995
7,28,5.602758199462563e-05,0.23023645443551136
7,29,-6.8138119355664055e-06,0.22825890856555486
7,30,5.987486923172317e-06,0.22603324981094589
7,31,-2.28192314238289e-06,0.18755946023901005
